logged_in,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,service_domain_u,service_http,service_private,flag_S0,flag_SF,label,label_binary,label_multiclass,attack_category
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,0.5,1.0,0.003921569,0.0,0.27,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.30136988,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,0.6392157,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.043137256,0.7176471,0.55,0.18,0.0,0.0,0.45,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.33,0.25,1.0,0.011764706,1.0,1.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,0.047058824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.07450981,0.07,0.06,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.39921722,1.0,1.0,0.0,0.0,0.01,0.03137255,0.011764706,0.38,0.38,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.045009784,0.0,0.0,0.0,0.0,1.0,0.5921569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5440313,1.0,1.0,0.0,0.0,0.03,1.0,0.050980393,0.05,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5322896,0.0,0.0,1.0,1.0,0.04,1.0,0.039215688,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.21330725,1.0,1.0,0.0,0.0,0.08,1.0,0.007843138,0.01,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.019569471,0.0,0.0,0.0,0.0,1.0,0.19215687,0.44313726,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.02739726,0.0,0.0,0.0,0.0,1.0,0.42745098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.02739726,0.0,0.0,0.0,0.0,1.0,0.6901961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0332681,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.23874755,0.0,0.0,0.0,0.0,1.0,1.0,0.47843137,0.48,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.24657534,0.0,0.0,0.0,0.0,1.0,1.0,0.78039217,0.78,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.57925636,1.0,1.0,0.0,0.0,0.02,1.0,0.007843138,0.01,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.25244617,1.0,1.0,0.0,0.0,0.09,1.0,0.03529412,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.4520548,1.0,1.0,0.0,0.0,0.07,1.0,0.0627451,0.06,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.20392157,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.52156866,0.52,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
1.0,0.07632094,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.039215688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.8666667,0.41960785,0.48,0.01,0.9,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.22504893,1.0,1.0,0.0,0.0,0.04,1.0,0.0627451,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.04696673,0.0,0.0,0.0,0.0,1.0,1.0,0.39607844,0.4,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.009784736,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
1.0,0.043052837,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,0.0,0.0,0.5,1.0,0.3529412,0.35,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.05479452,1.0,1.0,0.0,0.0,0.5,1.0,0.23137255,0.23,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.22504893,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0332681,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.3894325,1.0,1.0,0.0,0.0,0.03,1.0,0.019607844,0.02,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5870842,1.0,1.0,0.0,0.0,0.07,1.0,0.078431375,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.23529412,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.105882354,0.11,0.02,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5655577,0.03,0.0,0.95,1.0,0.0,1.0,0.003921569,0.0,0.97,0.04,0.0,0.92,1.0,0.0,0.0,1.0,0.0,0.0,satan,1,satan,Probe
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.011764706,0.654902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nmap,1,nmap,Probe
0.0,0.14285715,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.19607843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.27005872,0.94,1.0,0.0,0.0,0.11,1.0,0.05490196,0.05,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.21526419,0.0,0.0,1.0,1.0,0.05,1.0,0.023529412,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.50489235,1.0,1.0,0.0,0.0,0.05,1.0,0.03137255,0.03,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.043052837,0.0,0.0,0.0,0.0,1.0,0.09803922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.029354207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.14285715,1.0,1.0,0.0,0.0,0.18,1.0,0.02745098,0.03,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.31764707,1.0,1.0,0.0,0.0,0.0,0.17,0.57,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.4774951,1.0,1.0,0.0,0.0,0.02,1.0,0.019607844,0.02,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.78039217,0.21176471,0.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.2407045,1.0,1.0,0.0,0.0,0.1,1.0,0.03529412,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.63529414,0.64,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.39530334,1.0,1.0,0.0,0.0,0.0,1.0,0.07450981,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0039138943,0.0,0.0,1.0,1.0,0.5,1.0,0.003921569,0.0,0.31,0.0,0.0,0.29,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.064579256,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.06066536,1.0,1.0,0.0,0.0,0.16,1.0,0.019607844,0.02,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.023483366,1.0,1.0,0.0,0.0,0.33,1.0,0.17254902,0.17,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.8747554,0.05,0.0,0.94,1.0,0.0,1.0,0.003921569,0.0,1.0,0.08,0.0,0.92,1.0,0.0,0.0,1.0,0.0,0.0,satan,1,satan,Probe
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.0627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.27984345,1.0,1.0,0.0,0.0,0.04,1.0,0.023529412,0.02,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.25831702,1.0,1.0,0.0,0.0,0.11,1.0,0.007843138,0.01,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.34509805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.02739726,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.48235294,0.003921569,0.01,0.62,0.05,0.0,0.59,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.27592954,1.0,1.0,0.0,0.0,0.09,1.0,0.11764706,0.12,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.16438356,1.0,1.0,0.0,0.0,0.18,1.0,0.011764706,0.01,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.14481409,0.0,0.0,0.0,0.0,1.0,0.7254902,0.84705883,0.91,0.01,0.0,0.0,0.05,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,0.8156863,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.4520548,0.0,0.0,0.0,0.0,1.0,1.0,0.98039216,0.98,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.06262231,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.03522505,0.0,0.0,0.0,0.0,1.0,0.5254902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.79607844,0.8,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.058708414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.03522505,0.0,0.0,0.0,0.0,1.0,0.67058825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,1.0,0.5,0.0,0.0,1.0,0.09411765,0.53333336,0.08,0.08,0.92,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5068493,1.0,1.0,0.0,0.0,0.02,1.0,0.015686275,0.02,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.037181996,0.0,0.0,0.0,0.0,1.0,0.38039216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.42074364,1.0,1.0,0.0,0.0,0.08,1.0,0.07058824,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.52156866,0.4862745,0.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,0.007843138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.3647059,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.2778865,0.0,0.0,1.0,1.0,0.08,1.0,0.043137256,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.29745597,0.0,0.0,1.0,1.0,0.05,1.0,0.03137255,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.01369863,0.0,0.0,0.0,0.0,1.0,1.0,0.99215686,0.99,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.40900195,1.0,1.0,0.0,0.0,0.1,1.0,0.08235294,0.08,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.10176125,1.0,1.0,0.0,0.0,0.06,1.0,0.023529412,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.015655577,0.0,0.0,0.0,0.0,1.0,0.03137255,0.2509804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.11741683,1.0,1.0,0.0,0.0,0.25,1.0,0.16078432,0.16,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.73,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.06849315,1.0,1.0,0.0,0.0,0.03,1.0,0.003921569,0.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.029354207,1.0,1.0,0.0,0.0,0.27,1.0,0.2509804,0.25,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.99804306,0.33,1.0,0.67,0.0,0.0,1.0,0.003921569,0.0,1.0,0.47,1.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,satan,1,satan,Probe
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.82,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.24657534,1.0,1.0,0.0,0.0,0.07,1.0,0.05490196,0.05,0.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.019607844,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
1.0,0.1409002,0.01,0.0,0.92,0.0,0.01,1.0,0.003921569,0.0,0.31,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,1.0,satan,1,satan,Probe
1.0,0.029354207,0.0,0.0,0.0,0.0,1.0,0.05882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.74,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.1780822,1.0,1.0,0.0,0.0,0.12,1.0,0.039215688,0.04,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.009784736,0.0,0.0,0.0,0.0,1.0,1.0,0.019607844,0.02,0.07,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,satan,1,satan,Probe
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.039215688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.26223093,1.0,1.0,0.0,0.0,0.14,1.0,0.07450981,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.13111547,1.0,1.0,0.0,0.0,0.06,1.0,0.047058824,0.05,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.2784314,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,0.02745098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0332681,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.25490198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.017612524,0.0,0.0,0.0,0.0,1.0,0.03529412,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.025440313,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,0.4627451,0.5,1.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.25244617,1.0,1.0,0.0,0.0,0.14,0.9372549,0.07058824,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.23287672,1.0,1.0,0.0,0.0,0.07,1.0,0.019607844,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.23529412,0.043137256,0.18,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.105675146,0.0,0.0,0.0,0.0,1.0,1.0,0.7882353,0.79,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,1.0,0.047058824,0.05,0.02,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.25,0.12,0.0,0.0,1.0,0.015686275,1.0,1.0,0.0,0.25,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.57925636,1.0,1.0,0.0,0.0,0.03,1.0,0.039215688,0.04,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7176471,0.72,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.8627451,0.38431373,0.4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.031311154,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.46183953,1.0,1.0,0.0,0.0,0.02,1.0,0.019607844,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.019569471,0.0,0.08,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.42074364,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.24657534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.654902,0.003921569,0.01,0.42,0.0,0.0,0.41,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,1.0,0.21,0.0,0.79,1.0,0.0,1.0,0.003921569,0.0,1.0,0.21,0.0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,satan,1,satan,Probe
0.0,0.50489235,1.0,1.0,0.0,0.0,0.02,1.0,0.019607844,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.039215688,0.04,0.9,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.019569471,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.011764706,0.7647059,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.6627451,0.5254902,0.43,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5655577,1.0,1.0,0.0,0.0,0.07,1.0,0.078431375,0.08,0.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
